year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,9,15,89384,30887,92778,36916,47794,38336,65387
2022,9,16,60493,16650,41422,2363,90028,18691,20060
2022,9,17,97764,13927,80541,83427,89173,5737,85212
2022,9,18,95369,2568,56430,65783,21531,22863,25124
2022,9,19,74068,3136,13930,79803,34023,23059,53070
2022,9,20,98168,61394,18457,75012,78043,26230,77374
2022,9,21,84422,44920,13785,98538,75199,44325,38316
2022,9,22,64371,66414,3527,76092,68981,9957,81874
2022,9,23,6863,99171,6997,97282,2306,20926,47085
2022,9,24,36328,60337,26506,50847,21730,11314,45858
2022,9,25,16125,53896,19583,546,98815,33368,45435
2022,9,26,90365,44044,13751,71088,26809,17277,37179
2022,9,27,95789,93585,5404,2652,92755,12400,19933
2022,9,28,95061,49677,93369,47740,10013,36227,8587
2022,9,29,48095,97540,40796,80571,51435,10379,27468
2022,9,30,66602,10098,12903,73318,70493,26653,20757
2022,10,1,97302,60281,24287,9442,53866,29690,88445
2022,10,2,46620,58441,44730,58032,8118,38098,5772
2022,10,3,34482,90676,20710,98928,4568,27857,39498
2022,10,4,72354,54587,76966,55307,64684,6220,8625
2022,10,5,51529,32872,5733,48830,9504,30020,18271
2022,10,6,63369,59709,86716,26341,18150,47797,80724
2022,10,7,42619,2246,22847,93452,92922,43556,82380
2022,10,8,97489,37765,88229,69842,92351,15194,71501
2022,10,9,57035,87765,70125,24915,36988,25857,73744
2022,10,10,46492,22228,48366,9860,81937,1433,72552
2022,10,11,16438,99229,53276,75408,1475,26122,68859
2022,10,12,94396,36030,61238,8236,73794,15819,24429
2022,10,13,66144,31012,35929,39530,18777,22405,14444
2022,10,14,55764,14614,54539,18607,36841,2905,14819
2022,10,15,35129,70689,97370,67918,69918,16997,83325
2022,10,16,87744,59471,12184,98491,95500,39773,6726
2022,10,17,85645,55591,17506,68140,2955,19787,27670
2022,10,18,38083,8543,88465,10198,39508,9356,28805
2022,10,19,76349,78612,73623,27829,49300,37344,5747
2022,10,20,35569,54341,55423,23312,13811,17606,61802
2022,10,21,25662,73731,44879,11306,29321,28737,49445
2022,10,22,48627,48523,3466,86709,73417,8283,23259
2022,10,23,12925,67638,42063,5625,62601,32037,33453
2022,10,24,11900,19380,45551,47469,90072,974,57132
2022,10,25,3882,84931,8934,45895,58661,20164,87200
2022,10,26,87982,48900,52997,52960,13774,22814,79669
2022,10,27,87191,81096,52927,16467,65085,11341,52091
2022,10,28,27685,43377,55543,55937,79108,17446,69757
2022,10,29,69180,18419,6888,89413,3349,32173,1660
2022,10,30,62010,2337,25211,66343,67588,28207,29302
2022,10,31,97714,67373,75322,1256,64820,44600,17722
2022,11,1,29905,55940,39812,73941,15668,11706,66229
2022,11,2,11128,29151,65985,96659,63921,39225,32423
2022,11,3,67270,21397,54082,45631,40085,29293,81973
2022,11,4,7673,73851,47626,5386,41223,39300,6641
2022,11,5,6043,83899,40714,52299,56191,30525,42591
2022,11,6,88210,8582,88820,99337,37733,21156,55995
2022,11,7,18005,60380,14770,85274,81777,18851,7256
2022,11,8,21861,48143,75580,45885,21994,23206,77622
2022,11,9,79568,62505,90614,1962,62755,31327,44260
2022,11,10,18945,28203,13203,23507,36785,2022,52843
2022,11,11,90869,89529,35190,8873,49909,49959,60499
2022,11,12,48037,18809,57754,86249,83304,33334,12134
2022,11,13,21649,72891,99755,17568,51747,40369,89530
2022,11,14,14501,38047,73789,49798,66250,36991,13304
2022,11,15,3034,5364,12498,10254,94893,47687,19126
2022,11,16,61153,13997,45976,9189,49158,3730,45437
2022,11,17,32461,53415,43922,70461,26305,10029,28028
2022,11,18,78051,66749,7557,8903,4795,47698,28700
2022,11,19,71044,1040,32003,90429,6404,44501,20682
2022,11,20,17648,8539,36160,95152,22536,32135,64340
2022,11,21,71693,2216,16128,20505,55630,10050,20965
2022,11,22,98286,36430,95344,76336,3178,2901,75239
2022,11,23,7972,16950,60290,95368,17989,42293,5796
2022,11,24,40744,53145,2830,58391,61683,5341,23542
2022,11,25,570,53827,74233,72262,56043,40361,9118
2022,11,26,28024,66762,82,26310,3191,45426,38997
2022,11,27,6368,14678,4235,30691,31627,14525,26058
2022,11,28,49615,73169,28206,90359,26313,47387,75101
2022,11,29,4347,2727,34995,4917,56553,25579,3530
2022,11,30,28947,32291,2648,56971,99052,19081,19632
2022,12,1,18594,30858,18628,41313,61887,39215,48356
2022,12,2,93513,20091,14413,59480,9611,8970,36190
2022,12,3,52275,6356,47642,56621,25434,48988,37889
2022,12,4,98339,24567,87771,27285,56857,40418,30607
2022,12,5,72261,25850,238,7206,73060,35218,58519
2022,12,6,34946,90784,36874,28459,10874,17638,44290
2022,12,7,20484,26608,70479,72758,49315,34472,15730
2022,12,8,91101,33460,23619,89439,58026,11389,73075
2022,12,9,31234,18158,33682,3494,60359,271,10700
2022,12,10,33418,1840,75570,68364,92623,28795,53174
2022,12,11,19848,96432,17463,56683,39391,4293,35792
2022,12,12,5058,55116,91522,96158,88575,31492,41948
2022,12,13,62952,59232,35022,10538,93741,35055,14031
2022,12,14,54099,35326,41082,87517,53517,33003,42232
2022,12,15,46140,61797,85405,82339,74581,19219,69022
2022,12,16,13971,39863,84813,35380,94978,42686,81537
2022,12,17,99905,24177,33484,79208,99760,34858,19745
2022,12,18,93500,69912,20128,63951,5237,27561,37819
2022,12,19,75106,10564,40050,21245,88712,41806,49935
2022,12,20,63292,77376,58956,93615,33590,43769,18994
2022,12,21,44919,52806,76883,44823,76983,26718,44031
2022,12,22,93094,11575,30127,86594,81487,254,50544
2022,12,23,3075,27815,34714,78180,38378,24763,25776
2022,12,24,27089,32920,35711,6733,10295,11018,40347
2022,12,25,60236,71138,45692,5154,23944,22574,16329
2022,12,26,926,49292,6711,94019,77218,36837,56964
2022,12,27,75056,87091,63859,78131,14905,48572,2662
2022,12,28,69634,89686,4790,13074,22605,6852,79806
2022,12,29,49251,67869,36504,9486,39007,32196,44640
2022,12,30,62950,21121,80968,80227,86764,37678,70597
2022,12,31,63982,40866,87561,39037,27956,17771,13519
2023,1,1,59212,66343,22533,45197,72380,27322,68271
2023,1,2,94985,84173,94428,44235,52041,47284,50073
2023,1,3,7399,45831,1064,70348,66951,32031,40574
2023,1,4,53715,86060,57523,34048,26925,45083,39436
2023,1,5,71233,29205,22955,30444,11899,45487,55641
2023,1,6,84279,89160,50263,79263,89684,11042,59849
2023,1,7,41724,8325,26273,49123,54155,27336,25822
2023,1,8,37458,9366,2748,91172,11777,10270,65219
2023,1,9,38702,21704,14654,9934,50908,3960,76729
2023,1,10,62807,15798,48721,47085,21309,15335,32699
2023,1,11,10992,76377,98899,52716,1053,25172,78190
2023,1,12,71560,52507,54011,9017,78225,23110,76540
2023,1,13,90001,33379,58110,45054,55082,39115,61339
2023,1,14,5990,59427,28068,85148,75224,26788,2232
2023,1,15,96533,92123,91282,23876,84851,40180,66591
2023,1,16,2255,15351,11132,73814,67858,31495,19182
2023,1,17,46082,54604,15721,52434,87983,40182,17488
2023,1,18,59416,79297,68826,65405,38723,46893,40552
2023,1,19,30298,90033,99135,43182,98507,40416,67058
2023,1,20,99709,80596,60000,1963,12298,37484,65777
2023,1,21,80155,68978,91310,42588,39933,23383,75022
2023,1,22,44267,13564,8861,3683,9212,27686,29087
2023,1,23,64286,90931,35991,94584,97315,1477,14117
2023,1,24,95821,41893,37526,95529,38840,47526,77491
2023,1,25,51137,1361,89619,47644,70338,30929,36583
2023,1,26,26622,4311,17956,70889,34226,26816,34571
2023,1,27,43438,20854,60009,7723,11784,12351,78658
2023,1,28,9098,63828,89127,21270,22072,26652,13150
2023,1,29,60911,40529,30640,28399,41889,36611,62394
2023,1,30,28578,33891,98977,55200,54553,16932,86088
2023,1,31,88778,60100,658,48567,80953,27018,42642
2023,2,1,92736,89369,91299,18185,53196,46777,25806
2023,2,2,75267,23429,88955,52529,80309,19594,17279
2023,2,3,22198,72556,89673,50775,6446,5001,82326
2023,2,4,60998,38284,48413,66128,98383,15422,14694
2023,2,5,79335,42440,87335,88422,48160,44986,42958
2023,2,6,1355,91762,78763,92973,31542,17717,81853
2023,2,7,11851,3663,75483,50400,76218,15155,21174
2023,2,8,99016,86507,39852,76365,24791,38264,32492
2023,2,9,23173,70038,73538,18860,28829,10872,7281
2023,2,10,76988,55857,46591,78342,63971,25353,17666
2023,2,11,95512,93070,49518,7362,13084,41352,34113
2023,2,12,89301,6507,91639,4668,9365,31490,11033
2023,2,13,34155,36105,39876,73680,6142,13413,52539
2023,2,14,34970,90637,16171,11957,62845,12761,76650
2023,2,15,26815,4466,94315,22327,13887,10184,66040
2023,2,16,26970,1536,20153,32622,24394,11791,37290
2023,2,17,50110,59632,34674,84265,95736,24549,74296
2023,2,18,1878,4314,66834,53199,94950,49356,75156
2023,2,19,57794,78469,88157,961,82934,48824,33287
2023,2,20,13172,75359,85678,40141,93246,22182,12762
2023,2,21,33991,50324,10051,84101,9955,11076,78365
2023,2,22,22043,35625,42660,23920,56290,25845,23470
2023,2,23,51239,41552,74977,25384,20020,13134,76344
2023,2,24,19305,61957,65982,32476,53667,18012,58968
2023,2,25,46913,90193,61730,80903,56869,38132,45003
2023,2,26,83175,49208,49719,5217,1184,42378,45488
